cdf_offer_id,cdf_merchant_id,offer_name,merchant_description,category,tags_with_attributes,offer_url,valid_from,valid_to,online,offer_title,Tags,city,country,brand_logos,curated_image,merchant_banner_image,offer_image,Wael,Salama,Khaleed
25553,LL142,Urban Kitchen - Dusit Thani Abu Dhabi,"Enjoy international favourites in a contemporary and sophisticated destination. Indulge in plentiful buffets for breakfast, lunch and dinner, complete with live cooking stations and Friday Brunch.",dining,"{famous-for=[brunch, breakfast], amenities=[serves-alcohol-full-bar, wifi], dining-type=[luxury-dining], design=[classical-design], channel=[take-away, dine-in], cuisine=[european-cuisine], price_range=[premium], payment=[accepts-cards], suitable_for_tags=[large-group-friendly, couple-friendly], customer_service_tags=[booking-and-reservations], restaurant-type=[restaurant], restaurant-specifics=[buffet]}",,30-09-2021,21-10-2025,FALSE,Get 20% off on Food at Urban Kitchen,buffet|brunch|accepts-cards|luxury-dining|large-group-friendly|serves-alcohol-full-bar|take-away|couple-friendly|breakfast|restaurant|classical-design|booking-and-reservations|wifi|premium|dine-in|lunch-and-dineer|valetparking|wheelchair-access|asian-cuisine|international-cuisine,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL142_Urban_Kitchen_Dusit_Thani_Abu_Dhabi_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL143_Vibe_Mgallery_By_Sofitel_1.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL142_Urban_Kitchen_Dusit_Thani_Abu_Dhabi_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL143_Vibe_Mgallery_By_Sofitel_1.webp.webp,,,y
25554,LL104,Namak - Dusit Thani Abu Dhabi,"Indulge in an exquisite dining experience showcasing the different regions of India. Namak celebrates the aromatic flavours with bold plating, traditional combinations and cooking techniques.",dining,"{amenities=[serves-alcohol-full-bar, air-conditioned, wifi], dish-speciality=[cocktails, salads, curry, meat], design=[other-design], dining-type=[casual-dining], channel=[dine-in], cuisine=[indian-cuisine], price_range=[luxury], payment=[accepts-cards], suitable_for_tags=[couple-friendly], customer_service_tags=[booking-and-reservations], restaurant-type=[restaurant]}",,30-09-2021,21-10-2025,FALSE,Get 20% off on Food at Namak,cocktails|accepts-cards|serves-alcohol-full-bar|couple-friendly|indian-cuisine|restaurant|booking-and-reservations|air-conditioned|other-design|wifi|dine-in|curry|meat|casual-dining|luxury,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL104_Namak_Dusit_Thani_Abu_Dhabi_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL104_Namak_Dusit_Thani_Abu_Dhabi_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL104_Namak_Dusit_Thani_Abu_Dhabi_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL104_Namak_Dusit_Thani_Abu_Dhabi_1.webp.webp,,,y
25555,LL19,Benjarong Restaurant And Lounge - Dusit Thani Abu Dhabi,"Discover authentic Thai cuisine in a unique space that fuses contemporary style in an elegant setting with traditional Thai design motifs. With recipes that have been passed down over generations, multi-awarded Benjarong brings the best flavours and tastes of Thailand to Abu Dhabi.",dining,"{amenities=[serves-alcohol-full-bar, wifi, private-dining], dish-speciality=[gluten-free], dining-type=[luxury-dining], design=[classical-design], channel=[dine-in], cuisine=[thai-cuisine, asian-cuisine], price_range=[premium], payment=[accepts-cards], suitable_for_tags=[large-group-friendly, couple-friendly], customer_service_tags=[booking-and-reservations], restaurant-type=[restaurant]}",,30-09-2021,21-10-2025,FALSE,Get 20% off on Food at Benjarong,accepts-cards|luxury-dining|large-group-friendly|thai-cuisine|serves-alcohol-full-bar|asian-cuisine|couple-friendly|restaurant|classical-design|gluten-free|booking-and-reservations|wifi|premium|dine-in|private-dining,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL19_Benjarong_Restaurant_And_Lounge_Dusit_Thani_Abu_Dhabi_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL19_Benjarong_Restaurant_And_Lounge_Dusit_Thani_Abu_Dhabi_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL19_Benjarong_Restaurant_And_Lounge_Dusit_Thani_Abu_Dhabi_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL190_Nara_Pan_Asian_New_Offer.webp.webp,,,y
25556,LL112,Orchid Lounge - Dusit Thani Abu Dhabi,"Enjoy a light snack, sandwich or salad in the comfort of our stylish lobby lounge or out on the terrace. Meet friends or take care of business with a choice of tea, Illy gourmet coffee or a selection of healthy juices.",dining,"{amenities=[outdoor-seating, wheelchair-access, serves-alcohol-full-bar, wifi], famous-for=[breakfast], design=[ethnic-design], dining-type=[fast-food], channel=[take-away, dine-in], cuisine=[general], price_range=[premium], payment=[accepts-cards], suitable_for_tags=[couple-friendly], customer_service_tags=[delivery-services, booking-and-reservations], restaurant-type=[cafe]}",,30-09-2021,21-10-2025,FALSE,Get 20% off on Food at Orchid Lounge,ethnic-design|outdoor-seating|cafe|accepts-cards|wheelchair-access|serves-alcohol-full-bar|take-away|couple-friendly|breakfast|delivery-services|booking-and-reservations|general|wifi|premium|dine-in|fast-food,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL112_Orchid_Lounge_Dusit_Thani_Abu_Dhabi_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL112_Orchid_Lounge_Dusit_Thani_Abu_Dhabi_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/resized/LL112_Orchid_Lounge_-_Dusit_Thani_Abu_Dhabi.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL112_Orchid_Lounge_Dusit_Thani_Abu_Dhabi_2.webp.webp,y,,y
25570,LL34,Cafe Trottoir - City Seasons Al Hamra Abu Dhabi,"Serving hot and cold beverages with a variety of light meals, Trottoir is one of the best cafes in Abu Dhabi to enjoy a relaxed and ideal meeting point for guests and friends or business associates.",dining,"{famous-for=[breakfast], amenities=[wifi], dining-type=[casual-dining], design=[modern-design], channel=[dine-in, take-away], price_range=[average-pricing], cuisine=[general], payment=[accepts-cards], suitable_for_tags=[couple-friendly], restaurant-type=[cafe]}",,01-10-2021,30-09-2025,FALSE,Get 15% off on Food at Cafe Trottoir,breakfast|average-pricing|cafe|general|wifi|accepts-cards|dine-in|casual-dining|take-away|modern-design,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL34_Cafe_Trottoir_City_Seasons_Al_Hamra_Abu_Dhabi_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL34_Cafe_Trottoir_City_Seasons_Al_Hamra_Abu_Dhabi_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL34_Cafe_Trottoir_City_Seasons_Al_Hamra_Abu_Dhabi_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL35_1_Cappuccinos_Cafe_-_Crowne_Plaza_Abu_Dhabi_Offer.webp.webp,y,,
25572,LL117,Printania Restaurant - Royal Rose Hotel Abu Dhabi,"This all-day dining restaurant of Royal Rose Hotel offers buffet-style breakfast, lunch and dinner. A wide range international specialties are prepared a la minute' at live cooking stations to accompany the assortment laid out on the buffet and food stalls, allowing the diner a wide choice that suits all tastes.",dining,"{famous-for=[brunch, breakfast, dinner], amenities=[live-cooking, wifi], design=[classical-design], dining-type=[casual-dining], channel=[dine-in], cuisine=[middle-eastern-cuisine, arabian-cuisine], price_range=[premium], payment=[accepts-cards], suitable_for_tags=[couple-friendly], customer_service_tags=[booking-and-reservations, friendly-staff], restaurant-type=[restaurant], restaurant-specifics=[buffet]}",,01-10-2021,30-09-2025,FALSE,Get 15% off on Food at Printania Restaurant,buffet|brunch|accepts-cards|couple-friendly|breakfast|live-cooking|restaurant|classical-design|middle-eastern-cuisine|dinner|booking-and-reservations|wifi|premium|dine-in|casual-dining|arabian-cuisine|friendly-staff|lunch,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL117_Printania_Restaurant_Royal_Rose_Hotel_Abu_Dhabi_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL117_Printania_Restaurant_Royal_Rose_Hotel_Abu_Dhabi_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL117_Printania_Royal_Rose_Hotel_Abu_Dhabi_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL117_Printania_Restaurant_Royal_Rose_Hotel_Abu_Dhabi_New_Image.webp.webp,,,y
25573,LL26,Brasserie Cafe - Royal Rose Hotel Abu Dhabi,"Set in an open space on the upper level overlooking the opulent lobby, this lounge of Royal Rose Hotel is ideal for an informal business meeting or simply to catch up with friends in a relaxed setting.The menu is varied, ranging from freshly brewed coffee, an assortment of teas and refreshing mocktails to savory snacks and specialty gateaux, The Brasserie, offers an array of fine snacks 24 hours a day!",dining,"{amenities=[tv, wifi], famous-for=[breakfast], dish-speciality=[cakes], design=[modern-design], dining-type=[casual-dining], channel=[dine-in], price_range=[average-pricing], cuisine=[general], payment=[accepts-cards], suitable_for_tags=[large-group-friendly, couple-friendly], restaurant-type=[cafe]}",,01-10-2021,30-09-2025,FALSE,Get 15% off on Food at Brasserie Cafe,cafe|tv|accepts-cards|large-group-friendly|couple-friendly|modern-design|breakfast|average-pricing|wifi|dine-in|casual-dining|international-cuisine,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL26_Brasserie_Cafe_Royal_Rose_Hotel_Abu_Dhabi_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL26_Brasserie_Cafe_Royal_Rose_Hotel_Abu_Dhabi_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL26_Brasserie_Cafe_Royal_Rose_Hotel_Abu_Dhabi_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/2xl_offer_image.webp.webp,y,,
25575,LL3,Al Madam Restaurant - Kingfisher Retreat by Sharjah Collection ,"Al Madam Restaurant provides you with an amazing dining adventure with their perfectly made dishes from the freshest ingredients for all customers to enjoy. In addition to their great options for drinks, they also offer friendly customer service.",dining,"{famous-for=[breakfast], dining-type=[fine-dining], design=[modern-design], channel=[dine-in], cuisine=[international-cuisine], price_range=[luxury], payment=[accepts-cards], suitable_for_tags=[large-group-friendly, couple-friendly], restaurant-type=[restaurant]}",,04-10-2021,10-12-2025,FALSE,Get 15% off on Food at Al Madam Restaurant - Kingfisher Retreat by Sharjah Collection ,fine-dining|breakfast|international-cuisine|restaurant|accepts-cards|dine-in|large-group-friendly|couple-friendly|modern-design|luxury|outdoor-seating|buffet|arabian-cuisine,Sharjah,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL3_Al_Madam_Restaurant_Mysk_Al_Badayer_Retreat_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL3_Al_Madam_Restaurant_Mysk_Al_Badayer_Retreat_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL3_Al_Madam_Restaurant_Mysk_Al_Badayer_Retreat_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/Taiko_Offer_Image.webp.webp,,,
25581,LL79,Karachi Grill,"The best fusion Grill in town, come & experience the authentic spices blended in traditional Hot Grill & Rich Curries, waiting to serve you soon!",dining,"{amenities=[outdoor-seating, wheelchair-access, wifi, private-dining], dish-speciality=[cakes], design=[modern-design], dining-type=[casual-dining], channel=[take-away, dine-in], cuisine=[indian-cuisine, pakistani-cuisine, north-indian-cuisine], price_range=[average-pricing], payment=[accepts-cards], suitable_for_tags=[large-group-friendly], customer_service_tags=[delivery-services, booking-and-reservations], restaurant-type=[restaurant], restaurant-specifics=[buffet]}",,01-10-2021,30-09-2025,FALSE,Get 15% off on Food at Karachi Grill,outdoor-seating|buffet|accepts-cards|wheelchair-access|large-group-friendly|cakes|take-away|modern-design|indian-cuisine|restaurant|pakistani-cuisine|average-pricing|delivery-services|booking-and-reservations|wifi|north-indian-cuisine|dine-in|private-dining|casual-dining|kid-friendly,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL79_Karachi_Grill_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL79_Karachi_Grill_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL79_Karachi_Grill_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL80_Kcal_extra_New_Offer.webp.webp,,,
25583,LL113,Orchid Restaurant - Ramada Hotel & Suites By Wyndham Ajman,Orchid Restaurant - Ramada Hotel & Suites By Wyndham Ajman offers products under dining category. For more info about the brand visit store directly,dining,"{famous-for=[breakfast], amenities=[wifi], dining-type=[casual-dining], design=[other-design], channel=[dine-in], cuisine=[arabian-cuisine, italian-cuisine, indian-cuisine, middle-eastern-cuisine], price_range=[premium], suitable_for_tags=[couple-friendly, large-group-friendly], payment=[accepts-cards], customer_service_tags=[booking-and-reservations], restaurant-type=[restaurant], restaurant-specifics=[buffet]}",,03-10-2021,02-10-2025,FALSE,Get 25% off on Food at Orchid Restaurant,arabian-cuisine|premium|booking-and-reservations|dine-in|buffet|italian-cuisine|casual-dining|breakfast|restaurant|other-design|couple-friendly|accepts-cards|large-group-friendly|wifi|indian-cuisine|middle-eastern-cuisine,Ajman,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Orchid_Restaurant_Ramada_Hotel_&_Suites_by_Wyndham_Ajman_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Orchid_Restaurant_Ramada_Hotel_&_Suites_by_Wyndham_Ajman_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Orchid_Restaurant_Ramada_Hotel_&_Suites_by_Wyndham_Ajman_Banner.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL113_Orchid_Restaurant_Ramada_Hotel_&_Suites_By_Wyndham_Ajman_1.webp.webp,,,y
25584,LL118,R Cafe - Ramada Hotel & Suites By Wyndham Ajman,"R Cafe offers a wide selection of hot and cold coffees, juices, shakes and mouth-watering desserts, served in a relaxed and sociable atmosphere.",dining,"{amenities=[outdoor-seating], famous-for=[breakfast], design=[basic-design], dining-type=[fast-casual-dining], channel=[dine-in], cuisine=[american-cuisine, italian-cuisine, continental-cuisine, arabian-cuisine], price_range=[average-pricing], payment=[accepts-cards], suitable_for_tags=[couple-friendly], restaurant-type=[cafe]}",,03-10-2021,02-10-2025,FALSE,Get 20% off on Food at R Cafe,american-cuisine|outdoor-seating|cafe|accepts-cards|italian-cuisine|continental-cuisine|couple-friendly|breakfast|average-pricing|basic-design|fast-casual-dining|dine-in|arabian-cuisine,Ajman,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL118_R_Cafe_Ramada_Hotel_&_Suites_By_Wyndham_Ajman_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL118_R_Cafe_Ramada_Hotel_&_Suites_By_Wyndham_Ajman_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL118_RCafe_Ramada_Hotel_Suites_Wyndham_Ajman_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL119_Sahara_Cafe_Jannah_Hotel_Apartment_And_Villas_2.webp.webp,y,,
25585,LL81,King's Grill Restaurant - Ramada By Wyndham Beach Hotel Ajman,King's Grill Restaurant - Ramada By Wyndham Beach Hotel Ajman offers products under dining category. For more info about the brand visit store directly,dining,"{famous-for=[breakfast], amenities=[wifi], dining-type=[casual-dining], design=[other-design], channel=[dine-in, take-away], price_range=[premium], cuisine=[international-cuisine], suitable_for_tags=[couple-friendly, large-group-friendly], payment=[accepts-cards], customer_service_tags=[booking-and-reservations], restaurant-type=[restaurant], restaurant-specifics=[buffet]}",,03-10-2021,02-10-2025,FALSE,Get 25% off on Food at King's Grill Restaurant,premium|booking-and-reservations|dine-in|international-cuisine|buffet|casual-dining|breakfast|restaurant|other-design|couple-friendly|accepts-cards|large-group-friendly|wifi|take-away,Ajman,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/King's_Grill_Restaurant_Ramada_by_Wyndham_Beach_Hotel_Ajman_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Kings_Grill_Restaurant_Ramada_by_Wyndham_Beach_Hotel_Ajman_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/King's_Grill_Restaurant_Ramada_by_Wyndham_Beach_Hotel_Ajman_Banner.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL83_La_Piazza_Holiday_Inn_Abu_Dhabi_Downtown_1.webp.webp,,,y
